,Basin,Operator,State,County,report_date,drill_type,well,rig,well_type,field,formation,permit_depth,spud_date,API_UWI,lat_long,rated_hp,permit_approval_date,state_id,county_id,Unnamed: 0
469,Offshore,"SHELL OFFSHORE, INC.",GOM,MISSISSIPPI CANYON,11/22/2021,,OCS-G 07963 A002,H&P 201,UNKNOWN, , , ,2021-09-17,60-817-40465,28.1691856 / -89.2229767,3000, ,60,817,469.0
470,Offshore,WALTER OIL & GAS CORPORATION,GOM,MISSISSIPPI CANYON,11/22/2021,U,G36398 001,Sevan Louisiana,UNKNOWN, , , ,2021-08-02,60-817-41442,28.309712 / -89.922557,4500,2021-07-28,60,817,470.0
471,Northeast,NORTHEAST NATURAL ENERGY LLC,WV,MONONGALIA,11/22/2021,H,MCCLELLAN 4H MCCLELLAN 4H,Patterson 277,UNKNOWN, ,MARCELLUS SHALE, ,2021-11-07,47-061-01885,39.6216697 / -80.2786255,1500,2021-09-17,47,61,471.0
472,Anadarko,SCOUT ENERGY MANAGEMENT LLC,TX,MOORE,11/22/2021,V,"SNEED, J. T. 1D",Quest 208,GAS,"PANHANDLE, WEST", ,"4,000 ft",2021-11-17,42-341-33644,35.7366007 / -101.672639,400,2021-11-01,42,341,472.0
473,Bakken,"HESS BAKKEN INVESTMENTS II, LLC",ND,MOUNTRAIL,11/22/2021,H,EN-J HORST- 154-93-111H2-1,Nabors X28,OIL & GAS,ROBINSON LAKE,BAKKEN,"21,836 ft",2021-11-16,33-061-04907,48.177949 / -102.6099285,1500,2021-06-24,33,61,473.0
474,Bakken,"SLAWSON EXPLORATION COMPANY, INC.",ND,MOUNTRAIL,11/22/2021,H,RAINMAKER FEDERAL 7-25-36TFH,Unit 414,UNKNOWN,BIG BEND, , ,2021-11-20,33-061-04939,47.9642594 / -102.5159597,1500,2021-08-05,33,61,474.0
475,Bakken,WHITING OIL AND GAS CORPORATION,ND,MOUNTRAIL,11/22/2021,H,KANNIANEN 11-5-2TFHU,Patterson 808,OIL & GAS,SANISH,BAKKEN, ,2021-11-13,33-061-04918,48.1089521 / -102.4157906,1500,2021-07-06,33,61,475.0
476,Haynesville,INDIGO MINERALS LLC,LA,NATCHITOCHES,11/22/2021,H,ANDER 22&15-11-10 HC 001,Patterson 586,GAS,GROGAN,NON UNITIZED HAYNESVILLE T,"25,000 ft",2021-11-04,17-069-20505,31.9217576 / -93.3789422,1500,2021-07-21,17,69,476.0
477,Haynesville,INDIGO MINERALS LLC,LA,NATCHITOCHES,11/22/2021,H,WM 27&22&15-11-10 HC 002,Patterson 591,UNKNOWN,GROGAN, ,"25,000 ft",2021-11-16,17-069-20502,31.9149085 / -93.3827418,1500,2021-07-21,17,69,477.0
478,Haynesville,INDIGO MINERALS LLC,LA,NATCHITOCHES,11/22/2021,H,ANDER 22&15-11-10 HC 004,Independence 209,UNKNOWN,GROGAN, ,"25,000 ft",2021-10-21,17-069-20508,31.921684 / -93.3777223,1500,2021-07-21,17,69,478.0
479,Anadarko,"PALOMINO PETROLEUM, INC.",KS,NESS,11/22/2021,V,SPECTRE 2,Duke 2,OIL,L.T.P. NORTH,MISSISSIPPIAN,"4,600 ft",2021-11-16,15-135-26126,38.4924092 / -100.0039068,350,2021-10-18,15,135,479.0
480,Anadarko,TRIPLE CROWN OPERATING LLC,KS,NESS,11/22/2021,V,NEYSA 1-33,Murfin 102,OIL,UNNAMED,MISSISSIPPIAN,"4,500 ft",2021-11-12,15-135-26128,38.2674419 / -99.6461273,600,2021-10-22,15,135,480.0
481,Austin Chalk,"CONTINENTAL TREND RESOURCES, INC",TX,NEWTON,11/22/2021,H,CARTHAGE 1HA,Nabors B15,OIL & GAS,BROOKELAND,AUSTIN CHALK,"10,930 ft",2021-10-24,42-351-30931,31.1310567 / -93.6506032,1500,2021-09-02,42,351,481.0
482,Northeast,ANTERO RESOURCES  CORPORATION,OH,NOBLE,11/22/2021,H,CLAY UNIT 1H,H&P 531,OIL & GAS, ,POINT PLEASANT FORMATION, ,2021-11-16,34-121-24645,39.8844568 / -81.3640645,1500,2021-09-30,34,121,482.0
483,Gulf Coast,"SUEMAUR EXPL. & PROD., LLC",TX,NUECES,11/22/2021,V,"BURNETT, ET AL GAS UNIT 8",LAUSON 4,OIL & GAS,"AGUA DULCE,WILDCAT",VICKSBURG CONSL.,"10,000 ft",2021-10-31,42-355-34198,27.8274858 / -97.761591,1000,2021-09-30,42,355,483.0
484,Gulf Coast,"VANTAGE OPERATING, LLC",TX,ORANGE,11/22/2021,D,MOONSHINE 1,Energy 14,OIL & GAS,WILDCAT, ,"9,950 ft",2021-11-02,42-361-30991,30.0992456 / -93.7938234,1200,2021-09-29,42,361,484.0
485,Haynesville,"PETROQUEST ENERGY, L.L.C.",TX,PANOLA,11/22/2021,H,SABINE ROYALTY ALO 5H,Nabors X02,OIL & GAS,CARTHAGE,COTTON VALLEY,"10,000 ft",2021-10-20,42-365-38501,32.1324865 / -94.0756146,1500,2019-06-19,42,365,485.0
486,Haynesville,"PINE WAVE ENERGY PARTNERS OP,LLC",TX,PANOLA,11/22/2021,H,TILLER CRENSHAW ALLOC 3H,Nabors X35,GAS,CARTHAGE,HAYNESVILLE SHALE,"10,850 ft",2021-11-13,42-365-38704,32.3279785 / -94.0760444,1500,2021-11-04,42,365,486.0
487,Haynesville,ROCKCLIFF ENERGY OPERATING LLC,TX,PANOLA,11/22/2021,H,ALEXANDER-MCLAURIN HV UNIT A 1H,H&P 459,GAS,CARTHAGE,HAYNESVILLE SHALE,"13,000 ft",2021-11-11,42-365-38674,32.3546732 / -94.1106025,1500,2021-07-14,42,365,487.0
488,Haynesville,SABINE OIL & GAS CORPORATION,TX,PANOLA,11/22/2021,H,NORTH HICKEY (AW) 2H,H&P 383,GAS,CARTHAGE,HAYNESVILLE SHALE,"12,000 ft",2021-11-18,42-365-38693,32.2410214 / -94.1364813,1500,2021-11-05,42,365,488.0
489,Haynesville,SABINE OIL & GAS CORPORATION,TX,PANOLA,11/22/2021,H,IPCO-E JOHNSON (AW) 2H,H&P 458,GAS,CARTHAGE,HAYNESVILLE SHALE,"12,000 ft",2021-11-02,42-365-38661,32.2476531 / -94.1243427,1500,2021-07-06,42,365,489.0
490,Haynesville,"TANOS EXPLORATION II, LLC",TX,PANOLA,11/22/2021,H,CASTLEBERRY-CHADWICK 1H,Scan Liberty,GAS,CARTHAGE,COTTON VALLEY,"9,695 ft",2021-10-23,42-365-38690,32.0625434 / -94.530046,1500,2021-10-08,42,365,490.0
491,Permian - Delaware,DIAMONDBACK E&P LLC,TX,PECOS,11/22/2021,H,STATE EOT WHALE UNIT 30-26 7BS,H&P 613,OIL,HOEFS T-K,WOLFCAMP,"13,000 ft",2021-11-16,42-371-40268,31.0899573 / -103.033402,1500,2020-06-30,42,371,491.0
492,Permian - Delaware,"PRI OPERATING, LLC",TX,PECOS,11/22/2021,H,ROOSTERFISH UNIT 22SW33 33H,Precision 599,OIL & GAS,SANDBAR,BONE SPRING,"10,000 ft",2021-11-20,42-371-40332,31.2067134 / -103.1260173,1800,2021-09-15,42,371,492.0
493,Permian - Delaware,XTO ENERGY INC.,TX,PECOS,11/22/2021,H,MISTER ED 48-18-7 703H,H&P 421,OIL,HOEFS T-K,WOLFCAMP,"10,600 ft",2021-11-04,42-371-40340,31.1454224 / -103.1636565,1500,2021-10-21,42,371,493.0
494,Permian - Delaware,XTO ENERGY INC.,TX,PECOS,11/22/2021,H,KARINO 48-19-30 2B2 302H,H&P 549,OIL,HOEFS T-K,WOLFCAMP,"11,000 ft",2021-11-11,42-371-40335,32.1071013 / -103.7771615, ,2021-09-21,42,371,494.0
495,Mississippi,"VENTURE OIL & GAS, INC.",MS,PERRY,11/22/2021,H,MURRY 4-6 1,RAPAD 36,OIL,WILDCAT,COTTON VALLEY,"18,000 ft",2021-10-23,23-111-20165,31.4290886 / -89.1064949,1500,2021-07-21,23,111,495.0
496,Arkoma,SANGUINE GAS EXPLORATION LLC,OK,PITTSBURG,11/22/2021,H,WADLEY 2-14/23H,Cactus 154,OIL & GAS, ,"MISSISSIPPIAN, SYLVAN, WOODFORD","16,600 ft",2021-11-03,35-121-24877,35.0865365 / -95.9031146,1500,2021-08-24,35,121,496.0
497,Arkoma,TRINITY OPERATING (USG) LLC,OK,PITTSBURG,11/22/2021,H,CLIFTON 2-21/28H,Latshaw 42,OIL & GAS, ,"MISSISSIPPIAN, SYLVAN, WOODFORD","17,500 ft",2021-11-08,35-121-24880,35.079211 / -95.938498,1500,2021-09-27,35,121,497.0
498,Tuscaloosa,"NUGULF OPERATING, L.L.C.",LA,POINTE COUPEE,11/22/2021,D,A WILBERTS SONS LLC 001,Precision 840,OIL,LOTTIE,SPARTA,"12,262 ft",2021-10-20,17-077-20634,30.5597096 / -91.7225806,1400,2021-10-07,17,77,498.0
499,Austin Chalk,WALTER OIL & GAS CORPORATION,TX,POLK,11/22/2021,H,BSM A-471 1H,Big E 1,OIL & GAS,BROOKELAND,AUSTIN CHALK,"15,000 ft",2021-10-29,42-373-31356,30.85465 / -94.6556146,1500,2021-10-01,42,373,499.0
500,Arkoma,CITATION OIL & GAS CORPORATION,OK,PONTOTOC,11/22/2021,D,EAST FITTS UNIT 9-87,Ada Energy 5,OIL & GAS, ,"BROMIDE, HUNTON, VIOLA", ,2021-11-15,35-123-23895,34.6125133 / -96.5595863,600,2021-07-22,35,123,500.0
501,,"CAMPBELL ENERGY, LLC",,POSEY,11/22/2021,,RIBEYRE 96,George Mitchell 1,UNKNOWN, , , ,2021-11-12, ,38.0921211 / -88.0049744,475, ,0,0,501.0
502,Tuscaloosa,SOUTHWIND OIL & GAS LLC,LA,RAPIDES,11/22/2021,H,AUS C RA SU80;CROWELL LM 30 H 002,Precision 109,OIL,MASTERS CREEK,AUSTIN CHALK,"23,590 ft",2021-11-17,17-079-20547,30.9480563 / -92.5158157,1600,2019-06-27,17,79,502.0
503,DJ Basin,DOWNING-NELSON OIL CO INC,KS,RAWLINS,11/22/2021,V,BUCKNER 1-19,Discovery 4,OIL,UNNAMED,MISSISSIPPI,"4,900 ft",2021-11-11,15-153-21273,39.6090223 / -101.4009386,525,2021-10-07,15,153,503.0
504,Permian - Midland,"BTA OIL PRODUCERS, LLC",TX,REAGAN,11/22/2021,H,COATES -B- - MARATHON UNIT 1 3HU,Independence 206,OIL & GAS,SPRABERRY,TREND AREA,"7,650 ft",2021-11-12,42-383-41044,31.3207814 / -101.4382232,1500,2021-09-28,42,383,504.0
505,Permian - Midland,DISCOVERY NATURAL RESOURCES LLC,TX,REAGAN,11/22/2021,H,BULLHEAD 491US,Independence 211,OIL,SPRABERRY,TREND AREA,"8,500 ft",2021-11-16,42-383-40717,31.3765776 / -101.3912559,1500,2019-08-14,42,383,505.0
506,Permian - Midland,DISCOVERY NATURAL RESOURCES LLC,TX,REAGAN,11/22/2021,H,BALL AL06 2076NH,Savanna 802,OIL,SPRABERRY,TREND AREA,"8,500 ft",2021-11-14,42-383-41051,31.2035104 / -101.3392667, ,2021-10-21,42,383,506.0
507,Permian - Midland,"HIBERNIA RESOURCES III, LLC",TX,REAGAN,11/22/2021,H,TURNER A 1H,Cactus 167,OIL & GAS,SPRABERRY,TREND AREA,"9,750 ft",2021-11-17,42-383-41021,31.3709844 / -101.6979613,1800,2021-08-31,42,383,507.0
508,Permian - Midland,"HIBERNIA RESOURCES III, LLC",TX,REAGAN,11/22/2021,H,TURNER J 10H,Nabors X52,OIL & GAS,SPRABERRY,TREND AREA,"9,750 ft",2021-11-13,42-383-41030,31.3709049 / -101.6881179, ,2021-08-26,42,383,508.0
509,Permian - Midland,"MOONTOWER RESOURCES OP, LLC",TX,REAGAN,11/22/2021,H,PRINCE UB A2 4H,Latshaw 43,OIL & GAS,SPRABERRY,TREND AREA,"8,400 ft",2021-11-13,42-383-41055,31.3428891 / -101.5783668,1500,2021-10-21,42,383,509.0
510,Permian - Midland,"PIONEER NATURAL RES. USA, INC.",TX,REAGAN,11/22/2021,H,DRIVER C SE9G 7H,Patterson 253,OIL & GAS,SPRABERRY,TREND AREA,"10,539 ft",2021-11-11,42-383-40900,31.5598167 / -101.7510847,1000,2020-09-30,42,383,510.0
511,Permian - Midland,"PIONEER NATURAL RES. USA, INC.",TX,REAGAN,11/22/2021,H,WAVLE-BURKITT 1205A 1H,Ensign T134,OIL & GAS,SPRABERRY,TREND AREA,"10,159 ft",2021-11-10,42-383-40955,31.3321577 / -101.6384696,1500,2021-03-16,42,383,511.0
512,Permian - Midland,"PIONEER NATURAL RES. USA, INC.",TX,REAGAN,11/22/2021,H,UNIVERSITY 1-32 28H,Ensign T133,OIL & GAS,SPRABERRY,TREND AREA,"9,500 ft",2021-11-08,42-383-41043,31.1604338 / -101.7653538,1500,2021-09-15,42,383,512.0
513,Permian - Midland,"PIONEER NATURAL RES. USA, INC.",TX,REAGAN,11/22/2021,H,UNIVERSITY E2-30C 103H,Patterson 804,OIL & GAS,SPRABERRY,"TREND AREA, TREND AREA) R 40 EXC","10,150 ft",2021-11-16,42-383-40766,31.2823496 / -101.7671979,1500,2020-01-08,42,383,513.0
514,Permian - Midland,"RP OPERATING, L.L.C.",TX,REAGAN,11/22/2021,H,AMBER A 204-225 LB 1H,Stoneham 5,OIL & GAS,SPRABERRY,TREND AREA,"10,000 ft",2021-10-29,42-383-41039,31.2055624 / -101.3983261,850,2021-09-16,42,383,514.0
515,Permian - Midland,"RP OPERATING, L.L.C.",TX,REAGAN,11/22/2021,H,AMBER B 204-225 UB 2H,AKITA 516,OIL & GAS,SPRABERRY,TREND AREA,"10,000 ft",2021-11-17,42-383-41040,31.2050895 / -101.3892649,1500,2021-09-16,42,383,515.0
516,Haynesville,"GEP HAYNESVILLE, LLC",LA,RED RIVER,11/22/2021,H,HA RA SUF;HUCKABY 12-1 HC 002-ALT,H&P 528,GAS,WOODARDVILLE,HAYNESVILEL,"23,600 ft",2021-10-27,17-081-21728,32.2073235 / -93.3444017,1500,2021-06-30,17,81,516.0
517,Haynesville,"GEP HAYNESVILLE, LLC",LA,RED RIVER,11/22/2021,H,HA RA SU58;JIMMY GAY 16-9 HC 002-ALT,H&P 506,GAS,WOODARDVILLE,HAYNESVILLE,"21,500 ft",2021-11-09,17-081-21740,32.1936197 / -93.3914234,1500,2021-09-27,17,81,517.0
518,Haynesville,"GEP HAYNESVILLE, LLC",LA,RED RIVER,11/22/2021,H,HA RA SUAA;ROW PROP 9-16 HC 001-ALT,H&P 507,GAS,WOODARDVILLE,HAYNESVILLE,"21,500 ft",2021-11-16,17-081-21741,32.2163152 / -93.4003006,1500,2021-09-28,17,81,518.0
519,Haynesville,"GEP HAYNESVILLE, LLC",LA,RED RIVER,11/22/2021,H,HA RA SUL;SCHION 18-19 HC 001-ALT,H&P 523,UNKNOWN,WOODARDVILLE, ,"23,000 ft",2021-10-12,17-081-21730,32.2078443 / -93.3379482,1500,2021-07-20,17,81,519.0
520,Haynesville,INDIGO MINERALS LLC,LA,RED RIVER,11/22/2021,H,HA RA SUSS;LGR 22&15&10-11-9HC 002-ALT,Independence 208,GAS,REDOAK LAKE,HAYNESVILLE, ,2021-10-17,17-081-21732,31.9141482 / -93.2915192,1500,2021-08-17,17,81,520.0
521,Haynesville,VINE ENERGY OPERATING LP,LA,RED RIVER,11/22/2021,H,HA RA SUR;MONDELLO 51-33 HC 001-ALT,Cactus 141,GAS,REDOAK LAKE,HAYNESVILLE,"24,500 ft",2021-11-11,17-081-21735,31.9162133 / -93.3009786,1500,2021-09-17,17,81,521.0
522,Permian - Delaware,ANADARKO E&P ONSHORE LLC,TX,REEVES,11/22/2021,H,PERCH 57-1-27-15 A 11H,H&P 266,OIL & GAS,PHANTOM,WOLFCAMP,"14,000 ft",2021-10-25,42-389-39468,31.9281543 / -103.9537341,1500,2021-06-22,42,389,522.0
523,Permian - Delaware,BPX OPERATING COMPANY,TX,REEVES,11/22/2021,H,STATE AL OLSON 57-T2-6X43 2D B204H,H&P 614,OIL & GAS,SANDBAR,BONE SPRING,"10,303 ft",2021-11-21,42-389-39568,31.8696106 / -103.9940715,1500,2021-09-23,42,389,523.0
524,Permian - Delaware,BPX OPERATING COMPANY,TX,REEVES,11/22/2021,H,STATE AL OLSON 57-T2-6X43 A W101H,Independence 212,OIL & GAS,PHANTOM,WOLFCAMP,"11,702 ft",2021-11-21,42-389-39548,31.8705761 / -104.0046072,1500,2021-08-25,42,389,524.0
525,Permian - Delaware,"BTA OIL PRODUCERS, LLC",TX,REEVES,11/22/2021,H,ARPENT 21602 25 4H,Patterson 288,OIL & GAS,PHANTOM,WOLFCAMP,"10,817 ft",2021-11-09,42-389-39407,31.6877682 / -103.6585678,1500,2021-05-04,42,389,525.0
526,Permian - Delaware,"BTA OIL PRODUCERS, LLC",TX,REEVES,11/22/2021,H,LOG JAM 22111 19 5H,Patterson 282,OIL & GAS,PHANTOM,WOLFCAMP,"11,475 ft",2021-11-11,42-389-39560,31.696992 / -103.6966152,1500,2021-09-01,42,389,526.0
527,Permian - Delaware,"CENTENNIAL RESOURCE PROD, LLC",TX,REEVES,11/22/2021,H,POWDERED DONUT STATE D U 21H,H&P 296,OIL & GAS,PHANTOM,WOLFCAMP,"10,300 ft",2021-11-18,42-389-39665,31.4416858 / -103.6203967,1500,2021-11-02,42,389,527.0
528,Permian - Delaware,"CENTENNIAL RESOURCE PROD, LLC",TX,REEVES,11/22/2021,H,ICEMAN A T 22H,H&P 313,OIL & GAS,PHANTOM,WOLFCAMP,"10,200 ft",2021-11-16,42-389-39409,31.4625937 / -103.6466323,1500,2021-05-04,42,389,528.0
529,Permian - Delaware,CHEVRON U. S. A. INC.,TX,REEVES,11/22/2021,H,REV BX STATE T8-51-12 0073WA,Nabors X16,OIL & GAS,WOLFBONE,TREND AREA,"11,000 ft",2021-11-18,42-389-39542,31.1684383 / -103.388858,1500,2021-08-17,42,389,529.0
530,Permian - Delaware,COG OPERATING LLC,TX,REEVES,11/22/2021,H,ACE IN THE HOLE 3801H,Pioneer 84,OIL,HOEFS T-K,WOLFCAMP,"10,500 ft",2021-11-05,42-389-39523,31.0932521 / -103.3986802,1500,2021-08-05,42,389,530.0
531,Permian - Delaware,"COLGATE OPERATING, LLC",TX,REEVES,11/22/2021,H,MOSES MIPA UNIT 131H,Nabors X09,OIL & GAS,PHANTOM,WOLFCAMP,"11,500 ft",2021-10-14,42-389-39635,31.4245195 / -103.5133983,1500,2021-10-08,42,389,531.0
532,Permian - Delaware,DIAMONDBACK E&P LLC,TX,REEVES,11/22/2021,H,THUNDERBALL STATE 4-67 UF 4WA,AKITA 523,OIL & GAS,PHANTOM,WOLFCAMP,"10,897 ft",2021-11-08,42-389-39576,31.6234569 / -103.6934643,1500,2021-09-07,42,389,532.0
533,Permian - Delaware,DIAMONDBACK E&P LLC,TX,REEVES,11/22/2021,H,THUNDERBALL STATE 4-67 UB 2WA,AKITA 525,OIL & GAS,PHANTOM,WOLFCAMP,"10,826 ft",2021-11-03,42-389-39573,31.6233947 / -103.6989548,1500,2021-09-07,42,389,533.0
534,Permian - Delaware,"EOG RESOURCES, INC.",TX,REEVES,11/22/2021,H,STATE LOONIE UNIT 731H,Nabors 1208,OIL & GAS,PHANTOM,WOLFCAMP,"11,000 ft",2021-11-14,42-389-39132,31.5997278 / -103.899963, ,2020-08-04,42,389,534.0
535,Permian - Delaware,"EOG RESOURCES, INC.",TX,REEVES,11/22/2021,H,STATE EINHORN UNIT 711H,H&P 249,OIL & GAS,PHANTOM,WOLFCAMP,"14,000 ft",2021-11-11,42-389-39556,31.4862984 / -103.7189325,1500,2021-09-01,42,389,535.0
536,Permian - Delaware,"FORGE ENERGY OPERATING, LLC",TX,REEVES,11/22/2021,H,VERANCIA 50-26-27 UNIT 2 WA 21H,H&P 462,OIL & GAS,WOLFBONE,TREND AREA,"12,000 ft",2021-11-04,42-389-39612,31.2426912 / -103.2890013,1500,2021-09-10,42,389,536.0
537,Permian - Delaware,"PDC PERMIAN, INC.",TX,REEVES,11/22/2021,H,ARGENTINE STATE 7170 18U A 18H,H&P 629,OIL & GAS,PHANTOM,WOLFCAMP,"13,000 ft",2021-11-18,42-389-38918,31.4320035 / -103.554894,1500,2020-02-03,42,389,537.0
538,Permian - Delaware,"PRI OPERATING, LLC",TX,REEVES,11/22/2021,H,GIRAFFE UNIT 18C34 34H,Precision 593,OIL & GAS,SANDBAR,BONE SPRING,"11,000 ft",2021-11-05,42-389-39524,31.2206277 / -103.172878,1500,2021-08-06,42,389,538.0
539,Permian - Delaware,"PRI OPERATING, LLC",TX,REEVES,11/22/2021,H,MEERKAT STATE UNIT 17W64 64H,Precision 551,OIL & GAS,SANDBAR,BONE SPRING,"10,500 ft",2021-10-23,42-389-39599,31.2914062 / -103.185048,1800,2021-09-10,42,389,539.0
540,Permian - Delaware,PRIMEXX OPERATING CORPORATION,TX,REEVES,11/22/2021,H,CAMPBELL UNIT 9-8W 3H,NorAm 26,OIL & GAS,WOLFBONE,TREND AREA,"13,000 ft",2021-10-24,42-389-39436,31.2152246 / -103.6163186,1800,2021-05-19,42,389,540.0
541,Permian - Delaware,PRIMEXX OPERATING CORPORATION,TX,REEVES,11/22/2021,H,THE GREAT MILENKO UNIT 15-16 11H,Citadel 6,OIL & GAS,"HOEFS T-K,WOLFBONE","TREND AREA, WOLFCAMP","13,000 ft",2021-11-01,42-389-39609,31.2064256 / -103.6100828, ,2021-09-09,42,389,541.0
542,Permian - Delaware,"RIO OIL AND GAS (PERMIAN) II,LLC",TX,REEVES,11/22/2021,H,HARRISON STATE UNIT 12-24-16 1H,Ensign 775,OIL & GAS,SANDBAR,BONE SPRING,"23,000 ft",2021-11-09,42-389-39654,31.6390127 / -103.7549304,1500,2021-10-27,42,389,542.0
543,Permian - Delaware,TALL CITY OPERATIONS III LLC,TX,REEVES,11/22/2021,H,BRUNELLA 181-182 UNIT W2 20H,H&P 653,OIL & GAS,"HOEFS T-K,WOLFBONE","TREND AREA, WOLFCAMP","16,000 ft",2021-11-16,42-389-39618,31.0874861 / -103.5990468,1500,2021-09-17,42,389,543.0
544,Permian - Delaware,TALL CITY OPERATIONS III LLC,TX,REEVES,11/22/2021,H,CONGER UNIT 185-184 B 3H,H&P 644,OIL,HOEFS T-K,WOLFCAMP,"16,000 ft",2021-11-18,42-389-39613,31.155583 / -103.5766297,1500,2021-09-14,42,389,544.0
545,Permian - Delaware,"TRIGO OIL AND GAS, LLC",TX,REEVES,11/22/2021,H,EFG STATE 57-T2-42 2H,Frontier 20,OIL & GAS,PHANTOM,WOLFCAMP,"14,000 ft",2021-11-07,42-389-39517,31.7951962 / -104.008397,2000,2021-08-03,42,389,545.0
546,Permian - Delaware,"UPCURVE ENERGY, LLC",TX,REEVES,11/22/2021,H,WINKLER-HOWE STATE 34 5H,Precision 592,OIL & GAS,PHANTOM,WOLFCAMP,"10,342 ft",2021-10-26,42-389-39650,31.2839406 / -103.6885392,1800,2021-10-15,42,389,546.0
547,Permian - Delaware,WATERBRIDGE TEXAS OPERATING LLC,TX,REEVES,11/22/2021,V,REGULUS SWD 1,Savanna 635,INJECTION,FARWELL,BRUSHY CANYON,"6,500 ft",2021-11-11,42-389-39461,31.3234994 / -103.6787348,850,2021-06-14,42,389,547.0
548,Gulf Coast,"T-C OIL COMPANY, LLC",TX,REFUGIO,11/22/2021,D,O'CONNOR-H-CLAY PAST-STATE UNIT 38,Coastal 16,OIL & GAS,"ANAQUA,WILDCAT", ,"6,500 ft",2021-11-20,42-391-33246,28.5402639 / -97.0529519,850,2021-10-21,42,391,548.0
549,Gulf Coast,"T-C OIL COMPANY, LLC",TX,REFUGIO,11/22/2021,V,WLP 91,Price 1,OIL & GAS,LAKE PASTURE,H-434,"5,000 ft",2021-11-10,42-391-33244,28.4494804 / -97.0839833,400,2021-10-08,42,391,549.0
550,Piceance,CAERUS PICEANCE LLC,CO,RIO BLANCO,11/22/2021,D,ELU J14 FED 13B-14-496,H&P 330,GAS,GRAND VALLEY,WILLIAMS FORK,"12,266 ft",2021-11-12,05-103-12384,39.7006987 / -108.1364284,1500,2021-01-13,5,103,550.0
551,Anadarko,MEWBOURNE OIL COMPANY,TX,ROBERTS,11/22/2021,H,LORENE 144 C001NC,Patterson 589,OIL & GAS,"LIPSCOMB, S.E.",CLEVELAND,"8,154 ft",2021-11-12,42-393-32744,36.0260181 / -100.5512146,1500,2021-09-13,42,393,551.0
552,Eagleford,"COMSTOCK OIL & GAS, LLC",TX,ROBERTSON,11/22/2021,H,CIRCLE M ALLOC 1H,Nabors X07,GAS,BALD PRAIRIE,CV CONSOLIDATED,"17,000 ft",2021-11-15,42-395-32063,31.1063275 / -96.3922212,1500,2021-10-21,42,395,552.0
553,Bakken,"KRAKEN OPERATING, LLC",MT,ROOSEVELT,11/22/2021,H,GEORGE 10-3-34 #3H,Nabors B22,OIL,WILDCAT ROOSEVELT,MIDDLE BAKKEN,"22,062 ft",2021-11-19,25-085-22011,48.0982197 / -104.340234,1500,2021-10-14,25,85,553.0
554,Sedgwick,"L. D. DRILLING, INC.",KS,RUSH,11/22/2021,V,BANNISTER 1-22,LD Drilling 1,OIL,BANNISTER,MISSISSIPPI OSAGE,"4,450 ft",2021-11-13,15-165-22176,38.3896935 / -99.5210375,1000,2021-08-10,15,165,554.0
555,Haynesville,"GEP HAYNESVILLE II, LLC",LA,SABINE,11/22/2021,H,INDIGO MIN 22-15 HC 001,H&P 260,GAS,PLEASANT HILL,NON- UNIITZED HAYNESVILLE,"23,200 ft",2021-11-16,17-085-22597,31.829948 / -93.5803456,1500,2021-10-12,17,85,555.0
556,Haynesville,INDIGO MINERALS LLC,LA,SABINE,11/22/2021,H,LBK 22&27&34-10-11 HC 003,Independence 322,GAS,GROGAN,NON UNITIZED HAYNESVILLE N, ,2021-10-09,17-085-22592,31.8316688 / -93.4831708,1500,2021-05-13,17,85,556.0
557,Haynesville,INDIGO MINERALS LLC,LA,SABINE,11/22/2021,H,BDWY 22&15-10-11 HC 002,Independence 303,GAS,GROGAN,NON UNITIZED HAYNESVILLE J,"25,000 ft",2021-11-05,17-085-22588,31.8308391 / -93.4841092,1500,2021-05-04,17,85,557.0
558,Haynesville,AETHON ENERGY OPERATING LLC,TX,SAN AUGUSTINE,11/22/2021,H,BSI HOKIES DU 4HB,Precision 577,GAS,CARTHAGE,HAYNESVILLE SHALE,"14,600 ft",2021-10-18,42-405-30740,31.3981178 / -94.2395742,1500,2021-09-07,42,405,558.0
559,Haynesville,AETHON ENERGY OPERATING LLC,TX,SAN AUGUSTINE,11/22/2021,H,POLO 2HB,Precision 554,GAS,CARTHAGE,HAYNESVILLE SHALE,"14,000 ft",2021-11-18,42-405-30733,31.5742063 / -94.0864539,1800,2021-07-23,42,405,559.0
560,San Juan,"DJR OPERATING, LLC",NM,SAN JUAN,11/22/2021,H,NAGEEZI UNIT 633H,H&P 443,OIL,NAGEEZI UNIT,MANCOS (OIL),"11,582 ft",2021-11-18,30-045-38245,36.2740768 / -107.7872558,1500,2020-12-04,30,45,560.0
561,San Juan,"ENDURING RESOURCES, LLC",NM,SAN JUAN,11/22/2021,H,W LYBROOK UNIT 756H,Ensign 773,OIL,LYBROOK MANCOS W,LYBROOK MANCOS W,"15,769 ft",2021-11-09,30-045-38262,36.2123451 / -107.7563396,1500,2020-03-06,30,45,561.0
562,San Juan,"TACITUS, LLC",NM,SAN JUAN,11/22/2021,V,NAVAJO TRIBAL N 1A,Aztec 1099,OIL,WC,DEVONIAN,"7,183 ft",2021-11-16,30-045-38233,36.4830919 / -108.788502,1100,2021-10-08,30,45,562.0
